arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.24724,-0.38161,1.35458,-1.37710,-0.24322,1.14934,0.70086,-0.12942,-0.32273,0.00754,0.43095,0.04414,0.90126,1739065608
-0.24444,-0.38385,1.33948,-1.52011,-0.22943,1.29657,0.70289,-0.12972,-0.31945,0.00723,0.43993,0.04222,0.89701,1739065608
-0.24308,-0.38458,1.32177,-1.67453,-0.22690,1.45431,0.70541,-0.13003,-0.31581,0.00805,0.44770,0.04234,0.89315,1739065608
-0.24126,-0.38475,1.30697,-1.81584,-0.22627,1.59818,0.70699,-0.13031,-0.31330,0.00800,0.45556,0.04148,0.88920,1739065609
-0.23857,-0.38509,1.28828,-1.97652,-0.22627,1.76357,0.70968,-0.13129,-0.30948,0.00728,0.46353,0.03807,0.88524,1739065609
-0.23840,-0.38749,1.29050,-1.98183,-0.22643,1.76871,0.70929,-0.13114,-0.30878,0.00717,0.46398,0.03811,0.88499,1739065609
-0.23845,-0.38756,1.29049,-1.98184,-0.22647,1.76872,0.70931,-0.13117,-0.30873,0.00718,0.46395,0.03810,0.88501,1739065609
-0.23846,-0.38759,1.29060,-1.98184,-0.22647,1.76872,0.70927,-0.13117,-0.30875,0.00719,0.46399,0.03810,0.88499,1739065609
-0.23845,-0.38762,1.29076,-1.98185,-0.22650,1.76874,0.70921,-0.13114,-0.30880,0.00721,0.46405,0.03813,0.88496,1739065610
-0.23845,-0.38768,1.29092,-1.98189,-0.22651,1.76872,0.70916,-0.13112,-0.30882,0.00720,0.46409,0.03815,0.88494,1739065610
-0.23846,-0.38776,1.29103,-1.98187,-0.22655,1.76871,0.70913,-0.13112,-0.30881,0.00722,0.46411,0.03816,0.88493,1739065610
-0.23845,-0.38781,1.29119,-1.98192,-0.22655,1.76871,0.70908,-0.13111,-0.30883,0.00721,0.46415,0.03818,0.88490,1739065610
-0.23844,-0.38787,1.29128,-1.98192,-0.22656,1.76872,0.70906,-0.13109,-0.30883,0.00722,0.46417,0.03819,0.88489,1739065610
-0.23846,-0.38791,1.29134,-1.98193,-0.22657,1.76873,0.70904,-0.13110,-0.30883,0.00723,0.46418,0.03818,0.88489,1739065611
-0.23842,-0.38794,1.29143,-1.98194,-0.22658,1.76870,0.70902,-0.13106,-0.30884,0.00721,0.46421,0.03822,0.88487,1739065611
-0.23844,-0.38797,1.29148,-1.98193,-0.22659,1.76874,0.70900,-0.13107,-0.30884,0.00724,0.46422,0.03821,0.88487,1739065611
-0.23845,-0.38801,1.29156,-1.98194,-0.22658,1.76873,0.70898,-0.13107,-0.30885,0.00724,0.46423,0.03820,0.88486,1739065611
-0.23845,-0.38807,1.29166,-1.98194,-0.22661,1.76875,0.70895,-0.13106,-0.30884,0.00726,0.46425,0.03821,0.88485,1739065611
-0.23845,-0.38813,1.29180,-1.98196,-0.22661,1.76871,0.70891,-0.13105,-0.30885,0.00724,0.46429,0.03823,0.88483,1739065612
-0.23844,-0.38818,1.29195,-1.98196,-0.22664,1.76876,0.70887,-0.13103,-0.30888,0.00727,0.46433,0.03824,0.88481,1739065612
-0.23845,-0.38824,1.29201,-1.98196,-0.22663,1.76873,0.70885,-0.13104,-0.30887,0.00726,0.46434,0.03824,0.88480,1739065612
-0.23845,-0.38829,1.29215,-1.98198,-0.22667,1.76871,0.70881,-0.13102,-0.30888,0.00727,0.46438,0.03827,0.88478,1739065612
-0.23845,-0.38836,1.29223,-1.98197,-0.22668,1.76875,0.70880,-0.13101,-0.30887,0.00729,0.46438,0.03826,0.88478,1739065612
-0.23845,-0.38840,1.29230,-1.98197,-0.22669,1.76874,0.70878,-0.13100,-0.30887,0.00729,0.46439,0.03827,0.88477,1739065613
-0.23845,-0.38843,1.29236,-1.98196,-0.22671,1.76871,0.70876,-0.13100,-0.30887,0.00729,0.46441,0.03829,0.88476,1739065613
-0.23846,-0.38848,1.29242,-1.98200,-0.22671,1.76872,0.70875,-0.13100,-0.30886,0.00728,0.46442,0.03829,0.88476,1739065613
-0.23845,-0.38850,1.29249,-1.98198,-0.22675,1.76873,0.70872,-0.13098,-0.30887,0.00731,0.46444,0.03831,0.88475,1739065613
-0.23845,-0.38852,1.29255,-1.98196,-0.22678,1.76872,0.70870,-0.13097,-0.30888,0.00732,0.46446,0.03832,0.88474,1739065613
-0.23844,-0.38856,1.29261,-1.98198,-0.22677,1.76870,0.70869,-0.13096,-0.30888,0.00731,0.46447,0.03833,0.88473,1739065614
-0.23845,-0.38860,1.29264,-1.98198,-0.22675,1.76872,0.70869,-0.13097,-0.30887,0.00731,0.46446,0.03832,0.88473,1739065614
-0.23845,-0.38862,1.29269,-1.98199,-0.22677,1.76871,0.70867,-0.13096,-0.30887,0.00731,0.46447,0.03833,0.88473,1739065614
-0.23845,-0.38864,1.29272,-1.98198,-0.22679,1.76872,0.70867,-0.13096,-0.30887,0.00732,0.46448,0.03833,0.88472,1739065614
-0.23845,-0.38866,1.29276,-1.98199,-0.22679,1.76876,0.70865,-0.13095,-0.30887,0.00734,0.46449,0.03833,0.88472,1739065614
-0.23845,-0.38867,1.29283,-1.98199,-0.22682,1.76872,0.70863,-0.13094,-0.30889,0.00734,0.46452,0.03835,0.88470,1739065615
-0.23843,-0.38869,1.29284,-1.98199,-0.22682,1.76871,0.70863,-0.13093,-0.30888,0.00733,0.46451,0.03836,0.88470,1739065615
-0.23845,-0.38871,1.29290,-1.98200,-0.22684,1.76873,0.70861,-0.13093,-0.30889,0.00734,0.46453,0.03836,0.88470,1739065615
-0.23843,-0.38874,1.29292,-1.98199,-0.22682,1.76873,0.70861,-0.13093,-0.30888,0.00734,0.46453,0.03836,0.88470,1739065615
-0.23844,-0.38877,1.29296,-1.98200,-0.22684,1.76872,0.70860,-0.13093,-0.30887,0.00734,0.46453,0.03837,0.88469,1739065615
-0.23843,-0.38880,1.29300,-1.98199,-0.22682,1.76870,0.70860,-0.13092,-0.30886,0.00733,0.46453,0.03837,0.88469,1739065616
-0.23844,-0.38883,1.29304,-1.98200,-0.22685,1.76874,0.70858,-0.13092,-0.30886,0.00735,0.46454,0.03837,0.88469,1739065616
-0.23843,-0.38885,1.29310,-1.98199,-0.22689,1.76874,0.70857,-0.13091,-0.30887,0.00737,0.46456,0.03839,0.88468,1739065616
-0.23844,-0.38891,1.29314,-1.98201,-0.22688,1.76872,0.70856,-0.13091,-0.30885,0.00735,0.46455,0.03839,0.88468,1739065616
-0.23844,-0.38894,1.29315,-1.98201,-0.22689,1.76871,0.70857,-0.13091,-0.30883,0.00734,0.46455,0.03839,0.88468,1739065616
-0.23843,-0.38899,1.29323,-1.98200,-0.22689,1.76873,0.70855,-0.13090,-0.30882,0.00736,0.46456,0.03839,0.88468,1739065617
-0.23844,-0.38903,1.29329,-1.98200,-0.22686,1.76871,0.70854,-0.13091,-0.30882,0.00735,0.46456,0.03838,0.88468,1739065617
-0.23845,-0.38909,1.29332,-1.98200,-0.22687,1.76871,0.70854,-0.13091,-0.30879,0.00735,0.46455,0.03838,0.88468,1739065617
-0.23845,-0.38914,1.29339,-1.98201,-0.22685,1.76869,0.70852,-0.13092,-0.30878,0.00734,0.46456,0.03838,0.88468,1739065617
