arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.18599,-0.38241,1.74723,-0.03350,0.25138,-0.07289,0.44509,-0.08521,-0.45065,0.02784,0.72261,-0.02903,0.69009,1739073737
-0.18288,-0.37089,1.71803,-0.03323,0.27485,-0.07302,0.45223,-0.08524,-0.45147,0.02687,0.72465,-0.02800,0.68802,1739073737
-0.17927,-0.35916,1.68640,-0.02935,0.29552,-0.07301,0.46118,-0.08507,-0.45197,0.02711,0.72489,-0.02797,0.68776,1739073737
-0.17639,-0.34938,1.66010,-0.02901,0.31763,-0.07306,0.46755,-0.08493,-0.45222,0.02631,0.72685,-0.02704,0.68576,1739073737
-0.17316,-0.33786,1.62873,-0.02372,0.33926,-0.07312,0.47606,-0.08461,-0.45239,0.02740,0.72739,-0.02732,0.68513,1739073738
-0.17006,-0.32706,1.60100,-0.02120,0.36171,-0.07314,0.48259,-0.08413,-0.45269,0.02752,0.72926,-0.02677,0.68316,1739073738
-0.16692,-0.31452,1.56768,-0.02019,0.38288,-0.07319,0.49155,-0.08409,-0.45279,0.02674,0.72942,-0.02608,0.68304,1739073738
-0.16438,-0.30056,1.53293,-0.02001,0.40489,-0.07315,0.50031,-0.08432,-0.45321,0.02587,0.72988,-0.02541,0.68261,1739073738
-0.16177,-0.28713,1.49930,-0.01575,0.42712,-0.07301,0.50859,-0.08404,-0.45341,0.02693,0.73049,-0.02549,0.68191,1739073738
-0.15904,-0.27286,1.46591,-0.01551,0.44727,-0.07299,0.51657,-0.08394,-0.45402,0.02604,0.73089,-0.02472,0.68155,1739073739
-0.15626,-0.25859,1.43090,-0.01281,0.46920,-0.07238,0.52498,-0.08360,-0.45415,0.02649,0.73125,-0.02456,0.68115,1739073739
-0.15386,-0.23983,1.39024,-0.01224,0.49508,-0.07161,0.53338,-0.08361,-0.45531,0.02624,0.73261,-0.02410,0.67971,1739073739
-0.15156,-0.22248,1.35220,-0.01207,0.51913,-0.07069,0.54116,-0.08357,-0.45617,0.02588,0.73377,-0.02368,0.67849,1739073739
-0.14918,-0.20388,1.31234,-0.01206,0.54500,-0.07037,0.54879,-0.08345,-0.45716,0.02526,0.73535,-0.02295,0.67682,1739073739
-0.14698,-0.18584,1.27310,-0.01208,0.57037,-0.06782,0.55621,-0.08336,-0.45785,0.02542,0.73677,-0.02311,0.67528,1739073740
-0.14481,-0.16776,1.23344,-0.01199,0.59427,-0.06775,0.56389,-0.08329,-0.45836,0.02474,0.73757,-0.02246,0.67444,1739073740
-0.14242,-0.14482,1.18629,-0.01187,0.62466,-0.06742,0.57168,-0.08307,-0.45960,0.02422,0.73967,-0.02171,0.67218,1739073740
-0.14043,-0.12240,1.13950,-0.01171,0.65418,-0.06427,0.57934,-0.08302,-0.46048,0.02477,0.74139,-0.02219,0.67025,1739073740
-0.13830,-0.09951,1.09182,-0.01141,0.68400,-0.06388,0.58685,-0.08281,-0.46124,0.02440,0.74308,-0.02162,0.66841,1739073740
-0.13616,-0.07454,1.04017,-0.00757,0.71410,-0.06356,0.59499,-0.08219,-0.46202,0.02572,0.74413,-0.02131,0.66720,1739073741
-0.13431,-0.04464,0.98214,-0.00751,0.75257,-0.06081,0.60180,-0.08202,-0.46367,0.02631,0.74755,-0.02148,0.66333,1739073741
-0.13237,-0.02357,0.94083,-0.00776,0.79893,-0.06092,0.60282,-0.08105,-0.46401,0.02628,0.75615,-0.02000,0.65356,1739073741
-0.13082,0.00704,0.88472,-0.00762,0.82920,-0.06082,0.60906,-0.08094,-0.46645,0.02595,0.75772,-0.01948,0.65177,1739073741
-0.12871,0.04123,0.81324,-0.00747,0.84822,-0.06066,0.62224,-0.08133,-0.46690,0.02468,0.75179,-0.01958,0.65866,1739073741
-0.12742,0.07163,0.74975,-0.00758,0.88094,-0.06030,0.63017,-0.08157,-0.46652,0.02425,0.75168,-0.01943,0.65879,1739073742
-0.12744,0.08515,0.70986,-0.00811,0.88114,-0.05337,0.64122,-0.08306,-0.46307,0.02546,0.74298,-0.02295,0.66844,1739073742
-0.12750,0.08531,0.68369,-0.00788,0.85809,-0.05253,0.65676,-0.08503,-0.45531,0.02435,0.72640,-0.02487,0.68639,1739073742
-0.12683,0.08629,0.68416,-0.00759,0.85976,-0.05235,0.65586,-0.08443,-0.45609,0.02441,0.72746,-0.02460,0.68527,1739073742
-0.12682,0.08644,0.68403,-0.00755,0.86008,-0.05227,0.65579,-0.08441,-0.45614,0.02447,0.72758,-0.02461,0.68515,1739073742
-0.12688,0.08647,0.68376,-0.00752,0.86019,-0.05219,0.65586,-0.08445,-0.45607,0.02453,0.72753,-0.02467,0.68519,1739073743
-0.12686,0.08650,0.68371,-0.00751,0.86026,-0.05211,0.65586,-0.08444,-0.45607,0.02455,0.72755,-0.02469,0.68518,1739073743
-0.12685,0.08652,0.68369,-0.00749,0.86032,-0.05199,0.65585,-0.08443,-0.45608,0.02460,0.72756,-0.02473,0.68515,1739073743
-0.12678,0.08654,0.68370,-0.00739,0.86042,-0.05192,0.65582,-0.08436,-0.45609,0.02465,0.72761,-0.02472,0.68511,1739073743
-0.12677,0.08656,0.68367,-0.00737,0.86057,-0.05189,0.65580,-0.08435,-0.45609,0.02467,0.72765,-0.02472,0.68506,1739073743
-0.12676,0.08655,0.68366,-0.00735,0.86060,-0.05180,0.65580,-0.08434,-0.45608,0.02471,0.72765,-0.02475,0.68505,1739073744
-0.12677,0.08655,0.68364,-0.00735,0.86070,-0.05179,0.65579,-0.08434,-0.45607,0.02473,0.72768,-0.02476,0.68502,1739073744
-0.12677,0.08655,0.68364,-0.00736,0.86082,-0.05173,0.65577,-0.08434,-0.45608,0.02474,0.72772,-0.02477,0.68498,1739073744
-0.12676,0.08656,0.68363,-0.00732,0.86088,-0.05168,0.65576,-0.08433,-0.45608,0.02478,0.72774,-0.02479,0.68496,1739073744
-0.12677,0.08656,0.68359,-0.00734,0.86093,-0.05165,0.65576,-0.08434,-0.45606,0.02478,0.72774,-0.02480,0.68495,1739073744
-0.12677,0.08658,0.68359,-0.00732,0.86100,-0.05162,0.65574,-0.08433,-0.45607,0.02480,0.72777,-0.02481,0.68492,1739073745
-0.12676,0.08656,0.68358,-0.00731,0.86101,-0.05160,0.65575,-0.08433,-0.45606,0.02481,0.72777,-0.02481,0.68493,1739073745
-0.12678,0.08658,0.68357,-0.00730,0.86105,-0.05157,0.65574,-0.08433,-0.45607,0.02484,0.72778,-0.02483,0.68491,1739073745
-0.12676,0.08659,0.68355,-0.00731,0.86108,-0.05152,0.65574,-0.08432,-0.45607,0.02484,0.72779,-0.02484,0.68490,1739073745
-0.12675,0.08658,0.68357,-0.00731,0.86110,-0.05151,0.65573,-0.08431,-0.45607,0.02484,0.72780,-0.02484,0.68489,1739073745
-0.12677,0.08658,0.68355,-0.00729,0.86109,-0.05151,0.65574,-0.08433,-0.45606,0.02486,0.72779,-0.02485,0.68490,1739073746
-0.12676,0.08658,0.68354,-0.00731,0.86111,-0.05152,0.65574,-0.08433,-0.45605,0.02484,0.72779,-0.02484,0.68490,1739073746
-0.12675,0.08658,0.68355,-0.00730,0.86113,-0.05149,0.65573,-0.08431,-0.45606,0.02485,0.72780,-0.02484,0.68489,1739073746
-0.12677,0.08659,0.68354,-0.00729,0.86114,-0.05148,0.65573,-0.08433,-0.45606,0.02487,0.72780,-0.02486,0.68488,1739073746
-0.12675,0.08658,0.68354,-0.00730,0.86111,-0.05148,0.65574,-0.08432,-0.45606,0.02486,0.72779,-0.02485,0.68490,1739073746
-0.12675,0.08658,0.68354,-0.00729,0.86114,-0.05147,0.65574,-0.08432,-0.45605,0.02487,0.72780,-0.02486,0.68489,1739073747
-0.12676,0.08659,0.68355,-0.00729,0.86112,-0.05148,0.65573,-0.08432,-0.45607,0.02487,0.72780,-0.02486,0.68489,1739073747
-0.12676,0.08659,0.68352,-0.00730,0.86114,-0.05148,0.65574,-0.08432,-0.45606,0.02486,0.72780,-0.02486,0.68489,1739073747
-0.12674,0.08660,0.68355,-0.00726,0.86110,-0.05147,0.65573,-0.08430,-0.45607,0.02488,0.72780,-0.02485,0.68489,1739073747
-0.12676,0.08661,0.68352,-0.00727,0.86114,-0.05149,0.65573,-0.08432,-0.45607,0.02487,0.72780,-0.02485,0.68488,1739073747
-0.12677,0.08660,0.68352,-0.00726,0.86114,-0.05147,0.65573,-0.08432,-0.45606,0.02489,0.72780,-0.02486,0.68488,1739073748
-0.12675,0.08659,0.68352,-0.00726,0.86114,-0.05143,0.65574,-0.08431,-0.45606,0.02490,0.72780,-0.02487,0.68489,1739073748
-0.12675,0.08660,0.68352,-0.00727,0.86112,-0.05145,0.65574,-0.08431,-0.45606,0.02488,0.72779,-0.02486,0.68490,1739073748
-0.12675,0.08662,0.68352,-0.00726,0.86113,-0.05143,0.65573,-0.08431,-0.45608,0.02490,0.72780,-0.02487,0.68488,1739073748
-0.12677,0.08660,0.68350,-0.00727,0.86116,-0.05142,0.65574,-0.08432,-0.45606,0.02490,0.72780,-0.02488,0.68488,1739073748
-0.12676,0.08661,0.68352,-0.00726,0.86113,-0.05145,0.65573,-0.08432,-0.45607,0.02489,0.72780,-0.02487,0.68488,1739073749
-0.12676,0.08661,0.68351,-0.00726,0.86113,-0.05141,0.65574,-0.08432,-0.45606,0.02490,0.72779,-0.02488,0.68489,1739073749
-0.12676,0.08661,0.68352,-0.00726,0.86114,-0.05140,0.65573,-0.08432,-0.45607,0.02491,0.72781,-0.02488,0.68488,1739073749
-0.12675,0.08661,0.68350,-0.00726,0.86114,-0.05141,0.65574,-0.08431,-0.45607,0.02490,0.72780,-0.02488,0.68489,1739073749
-0.12675,0.08661,0.68350,-0.00726,0.86113,-0.05141,0.65575,-0.08431,-0.45606,0.02490,0.72779,-0.02487,0.68490,1739073749
-0.12676,0.08661,0.68350,-0.00726,0.86114,-0.05139,0.65574,-0.08432,-0.45606,0.02491,0.72779,-0.02489,0.68489,1739073750
-0.12675,0.08661,0.68349,-0.00725,0.86114,-0.05139,0.65575,-0.08431,-0.45606,0.02492,0.72779,-0.02488,0.68489,1739073750
-0.12677,0.08663,0.68348,-0.00726,0.86113,-0.05142,0.65574,-0.08432,-0.45607,0.02491,0.72779,-0.02488,0.68489,1739073750
-0.12676,0.08661,0.68348,-0.00725,0.86115,-0.05140,0.65574,-0.08432,-0.45606,0.02492,0.72780,-0.02488,0.68489,1739073750
-0.12675,0.08662,0.68348,-0.00724,0.86114,-0.05141,0.65574,-0.08431,-0.45607,0.02491,0.72780,-0.02488,0.68489,1739073750
-0.12675,0.08662,0.68348,-0.00725,0.86114,-0.05137,0.65574,-0.08431,-0.45607,0.02492,0.72779,-0.02489,0.68489,1739073751
-0.12675,0.08662,0.68347,-0.00725,0.86114,-0.05142,0.65575,-0.08431,-0.45606,0.02491,0.72779,-0.02487,0.68490,1739073751
-0.12675,0.08663,0.68349,-0.00725,0.86113,-0.05141,0.65574,-0.08431,-0.45607,0.02491,0.72780,-0.02488,0.68489,1739073751
-0.12674,0.08662,0.68350,-0.00726,0.86114,-0.05139,0.65574,-0.08430,-0.45607,0.02491,0.72780,-0.02488,0.68489,1739073751
-0.12675,0.08661,0.68349,-0.00726,0.86114,-0.05137,0.65575,-0.08431,-0.45606,0.02492,0.72779,-0.02489,0.68489,1739073751
-0.12675,0.08662,0.68346,-0.00726,0.86110,-0.05140,0.65576,-0.08431,-0.45606,0.02490,0.72777,-0.02488,0.68491,1739073752
-0.12675,0.08661,0.68348,-0.00726,0.86115,-0.05137,0.65575,-0.08431,-0.45606,0.02491,0.72779,-0.02489,0.68489,1739073752
-0.12675,0.08662,0.68348,-0.00724,0.86112,-0.05140,0.65575,-0.08431,-0.45606,0.02491,0.72778,-0.02488,0.68490,1739073752
-0.12675,0.08661,0.68348,-0.00725,0.86112,-0.05138,0.65575,-0.08431,-0.45606,0.02491,0.72778,-0.02488,0.68490,1739073752
-0.12675,0.08661,0.68348,-0.00725,0.86114,-0.05138,0.65575,-0.08431,-0.45606,0.02492,0.72779,-0.02489,0.68490,1739073752
-0.12674,0.08662,0.68346,-0.00725,0.86115,-0.05140,0.65575,-0.08430,-0.45606,0.02491,0.72779,-0.02488,0.68489,1739073753
-0.12675,0.08661,0.68347,-0.00722,0.86114,-0.05137,0.65576,-0.08431,-0.45605,0.02493,0.72778,-0.02489,0.68490,1739073753
-0.12674,0.08663,0.68345,-0.00724,0.86114,-0.05137,0.65576,-0.08430,-0.45606,0.02492,0.72778,-0.02489,0.68490,1739073753
-0.12674,0.08663,0.68348,-0.00725,0.86114,-0.05136,0.65574,-0.08430,-0.45607,0.02492,0.72780,-0.02489,0.68489,1739073753
-0.12675,0.08661,0.68347,-0.00725,0.86113,-0.05140,0.65576,-0.08431,-0.45606,0.02491,0.72778,-0.02488,0.68490,1739073753
