arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.04474,-0.24844,1.50830,-0.15319,-0.72095,0.05786,0.68313,-0.01055,-0.38395,-0.00816,0.26742,0.03475,0.96292,1739067309
-0.04369,-0.27030,1.50523,-0.16108,-0.66885,0.06689,0.68734,-0.01026,-0.37648,-0.00852,0.28066,0.03524,0.95912,1739067310
-0.04297,-0.28941,1.50117,-0.16836,-0.61719,0.08047,0.69066,-0.01039,-0.37021,-0.00662,0.29454,0.03431,0.95500,1739067310
-0.04209,-0.30740,1.49646,-0.17583,-0.56826,0.08976,0.69384,-0.01047,-0.36380,-0.00696,0.30720,0.03387,0.95102,1739067310
-0.04160,-0.32364,1.48639,-0.18942,-0.51684,0.10713,0.69820,-0.01053,-0.35678,-0.00586,0.31945,0.03371,0.94698,1739067310
-0.04073,-0.33345,1.47022,-0.20663,-0.46588,0.12706,0.70283,-0.01028,-0.35161,-0.00523,0.33165,0.03395,0.94278,1739067310
-0.03983,-0.34520,1.45562,-0.22392,-0.41341,0.14846,0.70695,-0.01039,-0.34560,-0.00449,0.34430,0.03307,0.93827,1739067311
-0.03934,-0.35844,1.44452,-0.25346,-0.35906,0.18263,0.70931,-0.01034,-0.33993,-0.00281,0.35899,0.03273,0.93276,1739067311
-0.03858,-0.36307,1.42100,-0.29196,-0.30608,0.22373,0.71425,-0.01026,-0.33503,-0.00233,0.37131,0.03268,0.92793,1739067311
-0.03817,-0.36625,1.39841,-0.35049,-0.25741,0.28539,0.71841,-0.00999,-0.33075,-0.00096,0.38318,0.03322,0.92307,1739067311
-0.03800,-0.36803,1.37398,-0.45189,-0.20815,0.39015,0.72221,-0.00946,-0.32682,0.00109,0.39618,0.03457,0.91752,1739067311
-0.03734,-0.36955,1.34369,-0.61489,-0.15594,0.55635,0.72745,-0.00930,-0.32108,0.00200,0.40909,0.03468,0.91183,1739067312
-0.03750,-0.36980,1.32552,-0.83194,-0.12803,0.77540,0.72938,-0.00855,-0.31849,0.00399,0.41933,0.03687,0.90708,1739067312
-0.03719,-0.36981,1.31027,-1.06538,-0.10756,1.01134,0.73090,-0.00847,-0.31635,0.00489,0.42793,0.03672,0.90305,1739067312
-0.03772,-0.36976,1.30300,-1.23824,-0.10283,1.18476,0.73120,-0.00827,-0.31554,0.00596,0.43294,0.03800,0.90060,1739067312
-0.03753,-0.36967,1.29370,-1.42384,-0.09472,1.37149,0.73219,-0.00884,-0.31413,0.00560,0.43778,0.03655,0.89832,1739067312
-0.03732,-0.36939,1.28159,-1.68233,-0.09249,1.63209,0.73359,-0.00908,-0.31212,0.00603,0.44339,0.03569,0.89560,1739067313
-0.03627,-0.36824,1.27028,-1.92980,-0.08609,1.88173,0.73504,-0.01057,-0.31067,0.00423,0.44808,0.03084,0.89345,1739067313
-0.03622,-0.36810,1.27009,-1.92911,-0.08598,1.88141,0.73509,-0.01055,-0.31069,0.00436,0.44802,0.03075,0.89348,1739067313
-0.03623,-0.36807,1.27002,-1.92908,-0.08602,1.88141,0.73511,-0.01055,-0.31068,0.00439,0.44801,0.03075,0.89349,1739067313
-0.03626,-0.36805,1.26998,-1.92909,-0.08600,1.88139,0.73512,-0.01057,-0.31068,0.00437,0.44800,0.03074,0.89349,1739067313
-0.03622,-0.36803,1.26997,-1.92909,-0.08602,1.88140,0.73512,-0.01054,-0.31069,0.00438,0.44801,0.03076,0.89349,1739067314
-0.03625,-0.36800,1.26995,-1.92908,-0.08599,1.88142,0.73512,-0.01057,-0.31071,0.00439,0.44801,0.03073,0.89349,1739067314
-0.03625,-0.36797,1.26994,-1.92911,-0.08602,1.88142,0.73511,-0.01056,-0.31073,0.00438,0.44802,0.03075,0.89348,1739067314
-0.03625,-0.36798,1.26993,-1.92909,-0.08602,1.88140,0.73512,-0.01056,-0.31071,0.00438,0.44801,0.03074,0.89349,1739067314
-0.03626,-0.36795,1.26992,-1.92910,-0.08597,1.88138,0.73512,-0.01058,-0.31073,0.00436,0.44802,0.03073,0.89349,1739067314
-0.03626,-0.36795,1.26993,-1.92907,-0.08600,1.88142,0.73511,-0.01057,-0.31073,0.00440,0.44802,0.03073,0.89348,1739067315
-0.03626,-0.36796,1.26994,-1.92911,-0.08598,1.88138,0.73511,-0.01058,-0.31073,0.00436,0.44802,0.03073,0.89349,1739067315
-0.03626,-0.36794,1.26992,-1.92908,-0.08600,1.88138,0.73511,-0.01058,-0.31074,0.00438,0.44802,0.03073,0.89348,1739067315
-0.03627,-0.36795,1.26994,-1.92911,-0.08602,1.88138,0.73511,-0.01058,-0.31073,0.00437,0.44803,0.03075,0.89348,1739067315
-0.03625,-0.36796,1.26999,-1.92910,-0.08602,1.88139,0.73509,-0.01056,-0.31075,0.00438,0.44805,0.03075,0.89347,1739067315
-0.03626,-0.36795,1.26998,-1.92909,-0.08602,1.88137,0.73509,-0.01057,-0.31075,0.00437,0.44804,0.03075,0.89347,1739067316
-0.03627,-0.36796,1.26996,-1.92909,-0.08602,1.88140,0.73510,-0.01058,-0.31074,0.00439,0.44804,0.03074,0.89348,1739067316
-0.03628,-0.36797,1.26995,-1.92911,-0.08602,1.88137,0.73511,-0.01059,-0.31073,0.00437,0.44803,0.03074,0.89348,1739067316
-0.03625,-0.36796,1.26998,-1.92910,-0.08601,1.88139,0.73509,-0.01056,-0.31074,0.00437,0.44804,0.03075,0.89347,1739067316
-0.03627,-0.36796,1.26999,-1.92910,-0.08602,1.88138,0.73509,-0.01058,-0.31075,0.00438,0.44805,0.03074,0.89347,1739067316
-0.03626,-0.36798,1.26996,-1.92911,-0.08603,1.88138,0.73510,-0.01057,-0.31073,0.00437,0.44803,0.03076,0.89348,1739067317
-0.03626,-0.36795,1.26998,-1.92908,-0.08601,1.88140,0.73509,-0.01058,-0.31076,0.00439,0.44805,0.03073,0.89347,1739067317
-0.03626,-0.36795,1.27000,-1.92910,-0.08602,1.88138,0.73508,-0.01057,-0.31076,0.00438,0.44806,0.03075,0.89347,1739067317
-0.03626,-0.36796,1.27000,-1.92910,-0.08603,1.88135,0.73508,-0.01057,-0.31075,0.00437,0.44805,0.03076,0.89347,1739067317
-0.03625,-0.36798,1.26999,-1.92911,-0.08603,1.88134,0.73509,-0.01056,-0.31074,0.00435,0.44804,0.03077,0.89347,1739067317
-0.03626,-0.36795,1.27001,-1.92909,-0.08604,1.88135,0.73508,-0.01056,-0.31076,0.00437,0.44806,0.03077,0.89346,1739067318
-0.03626,-0.36797,1.27001,-1.92911,-0.08604,1.88137,0.73508,-0.01057,-0.31075,0.00437,0.44806,0.03076,0.89347,1739067318
-0.03626,-0.36795,1.27001,-1.92910,-0.08603,1.88136,0.73508,-0.01057,-0.31076,0.00437,0.44806,0.03076,0.89346,1739067318
-0.03626,-0.36795,1.27002,-1.92910,-0.08602,1.88135,0.73507,-0.01057,-0.31077,0.00436,0.44807,0.03076,0.89346,1739067318
-0.03626,-0.36796,1.27002,-1.92912,-0.08603,1.88133,0.73507,-0.01057,-0.31076,0.00434,0.44806,0.03077,0.89346,1739067318
-0.03626,-0.36798,1.27002,-1.92911,-0.08602,1.88131,0.73508,-0.01057,-0.31075,0.00434,0.44805,0.03076,0.89347,1739067319
-0.03628,-0.36795,1.27002,-1.92909,-0.08601,1.88130,0.73507,-0.01059,-0.31077,0.00435,0.44806,0.03075,0.89346,1739067319
-0.03627,-0.36797,1.27003,-1.92909,-0.08604,1.88140,0.73507,-0.01057,-0.31076,0.00439,0.44807,0.03075,0.89346,1739067319
-0.03628,-0.36797,1.27003,-1.92911,-0.08605,1.88134,0.73507,-0.01058,-0.31076,0.00436,0.44807,0.03077,0.89346,1739067319
-0.03627,-0.36798,1.27002,-1.92911,-0.08602,1.88134,0.73508,-0.01058,-0.31075,0.00435,0.44806,0.03076,0.89347,1739067319
-0.03626,-0.36796,1.27006,-1.92912,-0.08603,1.88132,0.73506,-0.01057,-0.31078,0.00434,0.44808,0.03077,0.89345,1739067320
-0.03627,-0.36796,1.27006,-1.92910,-0.08603,1.88136,0.73506,-0.01058,-0.31078,0.00437,0.44808,0.03076,0.89345,1739067320
