arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.04167,-0.72905,1.24988,1.52957,-0.75219,-0.74748,0.75924,-0.16364,0.01603,0.25815,0.06736,-0.43159,0.86171,1739146253
-0.04174,-0.72902,1.24994,1.52946,-0.75222,-0.74721,0.75922,-0.16370,0.01599,0.25820,0.06731,-0.43163,0.86168,1739146253
-0.04174,-0.72902,1.24999,1.52941,-0.75217,-0.74714,0.75922,-0.16369,0.01597,0.25821,0.06732,-0.43161,0.86169,1739146253
-0.04289,-0.80399,1.29245,1.46065,-0.72598,-0.73125,0.75525,-0.15997,0.05707,0.24827,0.04835,-0.40596,0.87819,1739146253
-0.04193,-0.99649,1.24532,1.27851,-0.56546,-0.73699,0.75665,-0.13066,0.23827,0.22484,-0.03765,-0.28554,0.93086,1739146253
-0.02811,-1.34702,1.47184,1.39569,-0.31353,-0.92900,0.66962,-0.07662,0.33370,0.21897,-0.00503,-0.17076,0.96066,1739146254
-0.01442,-1.73430,2.26598,1.44497,-0.13081,-1.15628,0.49619,-0.03118,0.09122,0.12369,0.24172,-0.10539,0.95664,1739146254
-0.01351,-1.70413,2.31388,1.44875,-0.12689,-1.15612,0.48568,-0.02983,0.05025,0.12233,0.27952,-0.10838,0.94613,1739146254
-0.01211,-1.44811,2.48366,1.44857,-0.12556,-1.15607,0.40693,-0.02794,-0.14315,0.09931,0.47364,-0.12979,0.86542,1739146254
-0.01214,-1.33826,2.62472,1.44833,-0.13105,-1.15425,0.31320,-0.02787,-0.22534,0.08263,0.57760,-0.14304,0.79943,1739146254
-0.01238,-1.33902,2.62629,1.44859,-0.13101,-1.15439,0.31249,-0.02793,-0.22547,0.08271,0.57792,-0.14319,0.79917,1739146255
