arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.43795,0.12942,0.77309,-1.74175,-0.35328,1.22689,0.70086,-0.25572,-0.47115,-0.05842,0.42433,0.07293,0.90067,1739073278
-0.43797,0.12943,0.77306,-1.74175,-0.35329,1.22691,0.70086,-0.25574,-0.47115,-0.05841,0.42432,0.07292,0.90068,1739073278
-0.43797,0.12942,0.77305,-1.74175,-0.35328,1.22690,0.70087,-0.25575,-0.47114,-0.05842,0.42432,0.07292,0.90068,1739073279
-0.43797,0.12946,0.77301,-1.74177,-0.35328,1.22692,0.70086,-0.25575,-0.47116,-0.05842,0.42432,0.07292,0.90068,1739073279
-0.43800,0.12948,0.77301,-1.74177,-0.35326,1.22691,0.70085,-0.25576,-0.47117,-0.05842,0.42433,0.07290,0.90068,1739073279
-0.43800,0.12949,0.77298,-1.74177,-0.35332,1.22687,0.70086,-0.25575,-0.47116,-0.05843,0.42431,0.07293,0.90068,1739073279
-0.43800,0.12948,0.77299,-1.74177,-0.35329,1.22692,0.70086,-0.25576,-0.47116,-0.05841,0.42432,0.07291,0.90068,1739073279
-0.43801,0.12951,0.77297,-1.74178,-0.35329,1.22690,0.70085,-0.25577,-0.47117,-0.05842,0.42432,0.07291,0.90068,1739073280
-0.43801,0.12953,0.77294,-1.74178,-0.35329,1.22689,0.70085,-0.25577,-0.47118,-0.05842,0.42432,0.07291,0.90068,1739073280
-0.43801,0.12954,0.77291,-1.74178,-0.35327,1.22688,0.70086,-0.25578,-0.47117,-0.05844,0.42431,0.07290,0.90068,1739073280
-0.43801,0.12955,0.77289,-1.74178,-0.35330,1.22692,0.70087,-0.25577,-0.47117,-0.05842,0.42430,0.07291,0.90069,1739073280
-0.43802,0.12956,0.77287,-1.74178,-0.35328,1.22690,0.70086,-0.25578,-0.47117,-0.05843,0.42430,0.07290,0.90069,1739073280
-0.43803,0.12956,0.77289,-1.74179,-0.35326,1.22689,0.70086,-0.25579,-0.47118,-0.05844,0.42431,0.07289,0.90068,1739073281
-0.43803,0.12959,0.77285,-1.74181,-0.35329,1.22689,0.70086,-0.25578,-0.47118,-0.05844,0.42431,0.07291,0.90068,1739073281
-0.43803,0.12960,0.77283,-1.74178,-0.35326,1.22689,0.70086,-0.25579,-0.47119,-0.05844,0.42431,0.07289,0.90069,1739073281
-0.43803,0.12959,0.77283,-1.74180,-0.35328,1.22693,0.70087,-0.25579,-0.47117,-0.05842,0.42430,0.07289,0.90069,1739073281
-0.43803,0.12961,0.77282,-1.74180,-0.35328,1.22688,0.70086,-0.25579,-0.47119,-0.05845,0.42431,0.07290,0.90069,1739073281
-0.43804,0.12962,0.77280,-1.74180,-0.35326,1.22691,0.70086,-0.25580,-0.47118,-0.05844,0.42430,0.07288,0.90069,1739073282
-0.43804,0.12963,0.77280,-1.74180,-0.35327,1.22691,0.70086,-0.25580,-0.47120,-0.05844,0.42431,0.07288,0.90069,1739073282
-0.43805,0.12962,0.77279,-1.74181,-0.35326,1.22691,0.70086,-0.25581,-0.47118,-0.05845,0.42430,0.07288,0.90069,1739073282
-0.43806,0.12962,0.77280,-1.74180,-0.35325,1.22691,0.70086,-0.25582,-0.47119,-0.05844,0.42431,0.07287,0.90069,1739073282
-0.43805,0.12963,0.77279,-1.74180,-0.35328,1.22690,0.70086,-0.25580,-0.47119,-0.05844,0.42430,0.07289,0.90069,1739073282
-0.43806,0.12962,0.77279,-1.74180,-0.35325,1.22690,0.70086,-0.25582,-0.47118,-0.05845,0.42430,0.07287,0.90069,1739073283
-0.43806,0.12963,0.77277,-1.74180,-0.35328,1.22688,0.70086,-0.25582,-0.47118,-0.05845,0.42429,0.07288,0.90069,1739073283
-0.43806,0.12962,0.77278,-1.74182,-0.35325,1.22686,0.70086,-0.25582,-0.47118,-0.05847,0.42430,0.07288,0.90069,1739073283
-0.43807,0.12965,0.77279,-1.74181,-0.35325,1.22689,0.70084,-0.25582,-0.47120,-0.05844,0.42431,0.07287,0.90068,1739073283
-0.43806,0.12965,0.77276,-1.74182,-0.35324,1.22689,0.70086,-0.25582,-0.47120,-0.05846,0.42431,0.07287,0.90069,1739073283
-0.43807,0.12965,0.77276,-1.74181,-0.35326,1.22687,0.70085,-0.25583,-0.47120,-0.05846,0.42430,0.07288,0.90069,1739073284
-0.43806,0.12965,0.77275,-1.74184,-0.35325,1.22687,0.70086,-0.25582,-0.47119,-0.05848,0.42430,0.07288,0.90069,1739073284
-0.43807,0.12965,0.77277,-1.74182,-0.35323,1.22690,0.70085,-0.25583,-0.47120,-0.05845,0.42431,0.07286,0.90069,1739073284
-0.43806,0.12964,0.77275,-1.74184,-0.35323,1.22692,0.70086,-0.25583,-0.47118,-0.05846,0.42430,0.07286,0.90069,1739073284
-0.43808,0.12965,0.77275,-1.74181,-0.35322,1.22692,0.70086,-0.25584,-0.47119,-0.05844,0.42430,0.07284,0.90069,1739073284
