arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.22259,-0.49905,0.38813,-1.95252,-0.26465,1.97995,0.86979,-0.14768,0.27473,0.00632,-0.00493,0.01134,0.99990,1739072514
-0.22260,-0.49905,0.38813,-1.95252,-0.26466,1.97995,0.86979,-0.14769,0.27473,0.00632,-0.00493,0.01134,0.99990,1739072514
-0.22259,-0.49905,0.38812,-1.95254,-0.26461,1.97994,0.86979,-0.14769,0.27474,0.00630,-0.00494,0.01132,0.99990,1739072514
-0.22260,-0.49904,0.38812,-1.95254,-0.26463,1.97996,0.86979,-0.14769,0.27473,0.00632,-0.00493,0.01133,0.99990,1739072514
-0.22261,-0.49903,0.38811,-1.95254,-0.26464,1.97994,0.86980,-0.14770,0.27472,0.00630,-0.00492,0.01133,0.99990,1739072515
-0.22259,-0.49904,0.38810,-1.95254,-0.26465,1.97995,0.86979,-0.14768,0.27474,0.00630,-0.00493,0.01134,0.99990,1739072515
-0.22259,-0.49903,0.38808,-1.95254,-0.26464,1.97994,0.86980,-0.14768,0.27474,0.00630,-0.00494,0.01133,0.99990,1739072515
-0.22259,-0.49904,0.38807,-1.95253,-0.26463,1.97996,0.86979,-0.14768,0.27475,0.00631,-0.00495,0.01133,0.99990,1739072515
-0.22259,-0.49904,0.38809,-1.95255,-0.26463,1.97994,0.86979,-0.14769,0.27475,0.00629,-0.00494,0.01133,0.99990,1739072515
-0.22259,-0.49903,0.38805,-1.95258,-0.26464,1.97996,0.86979,-0.14768,0.27476,0.00629,-0.00495,0.01133,0.99990,1739072516
-0.22260,-0.49904,0.38804,-1.95255,-0.26462,1.97995,0.86979,-0.14769,0.27477,0.00629,-0.00497,0.01132,0.99990,1739072516
-0.22259,-0.49903,0.38806,-1.95257,-0.26462,1.97996,0.86979,-0.14769,0.27475,0.00629,-0.00495,0.01132,0.99990,1739072516
-0.22259,-0.49904,0.38806,-1.95257,-0.26463,1.97997,0.86979,-0.14769,0.27476,0.00630,-0.00495,0.01133,0.99990,1739072516
-0.22260,-0.49903,0.38805,-1.95258,-0.26462,1.97995,0.86979,-0.14769,0.27476,0.00628,-0.00495,0.01132,0.99990,1739072516
-0.22260,-0.49902,0.38803,-1.95258,-0.26465,1.97995,0.86979,-0.14769,0.27476,0.00628,-0.00495,0.01133,0.99990,1739072517
-0.22260,-0.49902,0.38804,-1.95257,-0.26461,1.97995,0.86979,-0.14770,0.27476,0.00629,-0.00496,0.01132,0.99990,1739072517
-0.22259,-0.49902,0.38800,-1.95256,-0.26463,1.97994,0.86979,-0.14768,0.27478,0.00628,-0.00497,0.01133,0.99990,1739072517
-0.22261,-0.49901,0.38801,-1.95258,-0.26465,1.97997,0.86979,-0.14770,0.27477,0.00629,-0.00496,0.01133,0.99990,1739072517
-0.22259,-0.49901,0.38800,-1.95257,-0.26462,1.97994,0.86979,-0.14769,0.27477,0.00628,-0.00497,0.01132,0.99990,1739072517
-0.22260,-0.49902,0.38801,-1.95256,-0.26461,1.97995,0.86979,-0.14770,0.27478,0.00629,-0.00498,0.01131,0.99990,1739072518
-0.22261,-0.49903,0.38801,-1.95258,-0.26463,1.97994,0.86978,-0.14770,0.27478,0.00627,-0.00497,0.01132,0.99990,1739072518
