arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.31562,-0.22605,0.79385,0.15712,-0.99504,-0.51642,0.83426,-0.30022,-0.00660,-0.22238,-0.15723,-0.25634,0.92742,1739146998
-0.32074,-0.21314,0.77865,0.13783,-1.00524,-0.53040,0.83416,-0.30192,-0.00738,-0.23701,-0.16143,-0.25476,0.92351,1739146998
-0.32611,-0.20015,0.76334,0.11761,-1.01529,-0.54174,0.83398,-0.30359,-0.00823,-0.25068,-0.16593,-0.25271,0.91965,1739146998
-0.33124,-0.18734,0.74774,0.09784,-1.02546,-0.55210,0.83377,-0.30506,-0.00884,-0.26366,-0.17082,-0.25065,0.91569,1739146998
-0.33655,-0.17408,0.73150,0.07762,-1.03688,-0.56602,0.83337,-0.30651,-0.00933,-0.27842,-0.17593,-0.24896,0.91080,1739146998
-0.34204,-0.16107,0.71476,0.05722,-1.04603,-0.57900,0.83305,-0.30807,-0.00979,-0.29263,-0.18043,-0.24699,0.90598,1739146999
-0.34747,-0.14781,0.69777,0.03731,-1.05575,-0.59492,0.83258,-0.30957,-0.01032,-0.30791,-0.18480,-0.24550,0.90043,1739146999
-0.35273,-0.13491,0.68133,0.01768,-1.06488,-0.60538,0.83208,-0.31088,-0.01102,-0.32049,-0.18948,-0.24341,0.89562,1739146999
-0.35805,-0.12158,0.66458,-0.00260,-1.07464,-0.61963,0.83147,-0.31206,-0.01189,-0.33492,-0.19394,-0.24152,0.88988,1739146999
-0.36352,-0.10880,0.64862,-0.02188,-1.08351,-0.63185,0.83070,-0.31347,-0.01293,-0.34796,-0.19804,-0.23970,0.88445,1739146999
-0.36647,-0.10185,0.64061,-0.03263,-1.09068,-0.63934,0.83002,-0.31404,-0.01351,-0.35551,-0.20095,-0.23887,0.88100,1739147000
-0.36645,-0.10145,0.64060,-0.03264,-1.09087,-0.63938,0.83000,-0.31401,-0.01382,-0.35552,-0.20086,-0.23884,0.88103,1739147000
-0.36645,-0.10112,0.64052,-0.03264,-1.09099,-0.63936,0.82999,-0.31401,-0.01406,-0.35551,-0.20080,-0.23882,0.88106,1739147000
-0.36644,-0.10073,0.64037,-0.03269,-1.09097,-0.63936,0.83000,-0.31399,-0.01432,-0.35551,-0.20069,-0.23876,0.88110,1739147000
-0.36642,-0.10050,0.64022,-0.03269,-1.09097,-0.63943,0.83001,-0.31398,-0.01445,-0.35553,-0.20065,-0.23875,0.88110,1739147000
-0.36639,-0.10041,0.64008,-0.03274,-1.09119,-0.63943,0.83000,-0.31394,-0.01441,-0.35556,-0.20078,-0.23875,0.88106,1739147001
-0.36639,-0.10040,0.64000,-0.03275,-1.09120,-0.63948,0.83001,-0.31393,-0.01437,-0.35559,-0.20081,-0.23876,0.88104,1739147001
-0.36638,-0.10038,0.63997,-0.03272,-1.09125,-0.63949,0.83001,-0.31393,-0.01437,-0.35559,-0.20083,-0.23878,0.88103,1739147001
-0.36639,-0.10038,0.63994,-0.03274,-1.09123,-0.63951,0.83001,-0.31394,-0.01435,-0.35560,-0.20084,-0.23878,0.88102,1739147001
-0.36638,-0.10036,0.63993,-0.03275,-1.09124,-0.63949,0.83001,-0.31393,-0.01437,-0.35560,-0.20084,-0.23877,0.88103,1739147001
-0.36638,-0.10036,0.63996,-0.03274,-1.09120,-0.63954,0.83001,-0.31393,-0.01439,-0.35561,-0.20080,-0.23877,0.88103,1739147002
-0.36642,-0.10036,0.63998,-0.03272,-1.09122,-0.63957,0.83000,-0.31396,-0.01440,-0.35562,-0.20079,-0.23879,0.88102,1739147002
-0.36639,-0.10033,0.64001,-0.03273,-1.09122,-0.63957,0.83000,-0.31394,-0.01444,-0.35562,-0.20077,-0.23877,0.88103,1739147002
-0.36640,-0.10029,0.64003,-0.03273,-1.09123,-0.63957,0.83000,-0.31395,-0.01448,-0.35562,-0.20075,-0.23877,0.88104,1739147002
-0.36639,-0.10025,0.64005,-0.03275,-1.09123,-0.63958,0.83000,-0.31394,-0.01452,-0.35563,-0.20072,-0.23875,0.88104,1739147002
-0.36642,-0.10023,0.64007,-0.03274,-1.09125,-0.63958,0.82999,-0.31396,-0.01455,-0.35562,-0.20071,-0.23876,0.88105,1739147003
-0.36642,-0.10021,0.64013,-0.03275,-1.09125,-0.63960,0.82999,-0.31395,-0.01460,-0.35563,-0.20067,-0.23875,0.88105,1739147003
-0.36641,-0.10017,0.64016,-0.03274,-1.09125,-0.63958,0.82999,-0.31395,-0.01466,-0.35562,-0.20064,-0.23874,0.88107,1739147003
-0.36641,-0.10014,0.64019,-0.03274,-1.09122,-0.63959,0.82999,-0.31395,-0.01470,-0.35562,-0.20060,-0.23873,0.88108,1739147003
-0.36642,-0.10013,0.64026,-0.03276,-1.09128,-0.63960,0.82998,-0.31395,-0.01474,-0.35563,-0.20058,-0.23873,0.88108,1739147003
-0.36642,-0.10013,0.64032,-0.03275,-1.09125,-0.63960,0.82998,-0.31396,-0.01478,-0.35562,-0.20054,-0.23872,0.88110,1739147004
-0.36642,-0.10010,0.64038,-0.03276,-1.09123,-0.63964,0.82997,-0.31395,-0.01484,-0.35563,-0.20049,-0.23870,0.88111,1739147004
-0.36644,-0.10007,0.64045,-0.03275,-1.09125,-0.63965,0.82996,-0.31397,-0.01491,-0.35563,-0.20045,-0.23870,0.88112,1739147004
-0.36644,-0.10007,0.64048,-0.03275,-1.09125,-0.63963,0.82996,-0.31397,-0.01492,-0.35562,-0.20044,-0.23870,0.88112,1739147004
-0.36642,-0.10005,0.64054,-0.03276,-1.09125,-0.63964,0.82997,-0.31395,-0.01497,-0.35563,-0.20040,-0.23868,0.88114,1739147004
-0.36644,-0.10007,0.64058,-0.03276,-1.09128,-0.63965,0.82996,-0.31396,-0.01497,-0.35563,-0.20041,-0.23869,0.88113,1739147005
-0.36644,-0.10003,0.64058,-0.03274,-1.09127,-0.63965,0.82996,-0.31396,-0.01501,-0.35562,-0.20038,-0.23869,0.88114,1739147005
-0.36645,-0.10003,0.64061,-0.03276,-1.09126,-0.63965,0.82995,-0.31397,-0.01503,-0.35563,-0.20036,-0.23868,0.88114,1739147005
-0.36645,-0.10002,0.64065,-0.03277,-1.09127,-0.63964,0.82995,-0.31396,-0.01506,-0.35562,-0.20034,-0.23867,0.88115,1739147005
-0.36645,-0.10002,0.64070,-0.03277,-1.09128,-0.63966,0.82995,-0.31397,-0.01508,-0.35563,-0.20032,-0.23867,0.88116,1739147005
-0.36645,-0.09998,0.64069,-0.03277,-1.09128,-0.63965,0.82995,-0.31396,-0.01511,-0.35563,-0.20031,-0.23866,0.88116,1739147006
-0.36645,-0.09998,0.64071,-0.03277,-1.09128,-0.63966,0.82994,-0.31397,-0.01512,-0.35563,-0.20030,-0.23866,0.88116,1739147006
-0.36646,-0.09995,0.64075,-0.03277,-1.09128,-0.63965,0.82994,-0.31397,-0.01517,-0.35562,-0.20027,-0.23866,0.88117,1739147006
-0.36645,-0.09995,0.64077,-0.03278,-1.09124,-0.63968,0.82995,-0.31397,-0.01519,-0.35564,-0.20024,-0.23865,0.88118,1739147006
-0.36646,-0.09993,0.64075,-0.03277,-1.09129,-0.63969,0.82994,-0.31397,-0.01519,-0.35564,-0.20026,-0.23866,0.88117,1739147006
