arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.13012,-0.07149,1.07155,0.39682,-0.21698,-2.04330,0.74102,-0.11665,-0.41863,-0.66814,0.33554,0.22004,0.62657,1739069494
-0.12965,-0.07689,1.06591,0.45309,-0.19249,-2.10075,0.74197,-0.11652,-0.41588,-0.66586,0.34031,0.22569,0.62440,1739069494
-0.12905,-0.08159,1.05907,0.52367,-0.16956,-2.17236,0.74321,-0.11636,-0.41297,-0.66376,0.34467,0.23086,0.62235,1739069495
-0.12875,-0.08490,1.05116,0.60933,-0.14814,-2.25928,0.74439,-0.11630,-0.41050,-0.66167,0.34874,0.23595,0.62040,1739069495
-0.12858,-0.08901,1.04418,0.69883,-0.12783,-2.35031,0.74576,-0.11586,-0.40755,-0.65958,0.35148,0.24122,0.61905,1739069495
-0.12860,-0.09148,1.04293,0.72131,-0.12046,-2.37187,0.74630,-0.11543,-0.40615,-0.65828,0.35184,0.24309,0.61950,1739069495
-0.12851,-0.09157,1.04320,0.72210,-0.12003,-2.37136,0.74618,-0.11530,-0.40625,-0.65777,0.35207,0.24315,0.61989,1739069495
-0.12847,-0.09161,1.04334,0.72254,-0.11981,-2.37106,0.74611,-0.11524,-0.40631,-0.65748,0.35220,0.24316,0.62012,1739069496
-0.12848,-0.09165,1.04340,0.72286,-0.11970,-2.37095,0.74608,-0.11523,-0.40632,-0.65732,0.35228,0.24314,0.62025,1739069496
-0.12849,-0.09169,1.04357,0.72307,-0.11964,-2.37075,0.74601,-0.11523,-0.40637,-0.65716,0.35238,0.24314,0.62036,1739069496
-0.12850,-0.09171,1.04375,0.72314,-0.11957,-2.37081,0.74594,-0.11522,-0.40643,-0.65712,0.35243,0.24322,0.62035,1739069496
-0.12849,-0.09176,1.04395,0.72319,-0.11951,-2.37074,0.74586,-0.11520,-0.40649,-0.65704,0.35249,0.24328,0.62037,1739069496
-0.12852,-0.09181,1.04414,0.72322,-0.11941,-2.37072,0.74579,-0.11520,-0.40654,-0.65698,0.35255,0.24336,0.62037,1739069497
-0.12851,-0.09185,1.04430,0.72326,-0.11941,-2.37074,0.74573,-0.11518,-0.40659,-0.65696,0.35259,0.24341,0.62036,1739069497
-0.12852,-0.09190,1.04445,0.72328,-0.11940,-2.37077,0.74569,-0.11518,-0.40660,-0.65694,0.35262,0.24343,0.62035,1739069497
-0.12852,-0.09194,1.04460,0.72332,-0.11932,-2.37072,0.74563,-0.11516,-0.40665,-0.65688,0.35266,0.24349,0.62036,1739069497
-0.12853,-0.09198,1.04473,0.72335,-0.11932,-2.37075,0.74559,-0.11517,-0.40667,-0.65686,0.35270,0.24353,0.62035,1739069497
-0.12853,-0.09203,1.04489,0.72336,-0.11927,-2.37070,0.74554,-0.11515,-0.40671,-0.65681,0.35274,0.24357,0.62036,1739069498
-0.12855,-0.09207,1.04499,0.72333,-0.11922,-2.37076,0.74550,-0.11515,-0.40673,-0.65682,0.35275,0.24363,0.62032,1739069498
-0.12854,-0.09210,1.04519,0.72339,-0.11922,-2.37105,0.74543,-0.11514,-0.40679,-0.65686,0.35277,0.24373,0.62023,1739069498
-0.12855,-0.09219,1.04542,0.72340,-0.11919,-2.37080,0.74536,-0.11514,-0.40681,-0.65675,0.35285,0.24374,0.62030,1739069498
-0.12855,-0.09227,1.04562,0.72342,-0.11918,-2.37072,0.74531,-0.11512,-0.40684,-0.65670,0.35289,0.24377,0.62031,1739069498
-0.12856,-0.09243,1.04583,0.72345,-0.11915,-2.37071,0.74527,-0.11513,-0.40681,-0.65667,0.35292,0.24379,0.62032,1739069499
-0.12856,-0.09255,1.04605,0.72346,-0.11917,-2.37074,0.74523,-0.11512,-0.40681,-0.65666,0.35295,0.24382,0.62030,1739069499
-0.12858,-0.09261,1.04621,0.72349,-0.11916,-2.37074,0.74518,-0.11513,-0.40683,-0.65663,0.35299,0.24385,0.62030,1739069499
-0.12858,-0.09266,1.04633,0.72349,-0.11915,-2.37076,0.74515,-0.11512,-0.40685,-0.65663,0.35301,0.24389,0.62028,1739069499
-0.12859,-0.09269,1.04642,0.72351,-0.11914,-2.37071,0.74512,-0.11513,-0.40686,-0.65659,0.35304,0.24389,0.62030,1739069499
-0.12860,-0.09272,1.04649,0.72353,-0.11912,-2.37076,0.74509,-0.11513,-0.40687,-0.65659,0.35305,0.24392,0.62028,1739069500
-0.12862,-0.09274,1.04659,0.72354,-0.11913,-2.37074,0.74506,-0.11514,-0.40690,-0.65657,0.35308,0.24393,0.62028,1739069500
-0.12861,-0.09277,1.04668,0.72356,-0.11912,-2.37075,0.74503,-0.11513,-0.40691,-0.65655,0.35310,0.24395,0.62028,1739069500
-0.12862,-0.09279,1.04677,0.72356,-0.11912,-2.37069,0.74500,-0.11514,-0.40694,-0.65652,0.35313,0.24397,0.62029,1739069500
-0.12864,-0.09283,1.04687,0.72359,-0.11910,-2.37070,0.74497,-0.11515,-0.40695,-0.65650,0.35316,0.24399,0.62029,1739069500
-0.12866,-0.09286,1.04696,0.72361,-0.11908,-2.37076,0.74494,-0.11515,-0.40697,-0.65649,0.35318,0.24402,0.62027,1739069501
-0.12864,-0.09288,1.04701,0.72359,-0.11905,-2.37071,0.74492,-0.11513,-0.40698,-0.65647,0.35319,0.24404,0.62028,1739069501
-0.12866,-0.09292,1.04709,0.72360,-0.11905,-2.37071,0.74490,-0.11515,-0.40698,-0.65646,0.35321,0.24405,0.62028,1739069501
-0.12868,-0.09297,1.04718,0.72360,-0.11903,-2.37070,0.74488,-0.11515,-0.40698,-0.65644,0.35323,0.24406,0.62028,1739069501
-0.12870,-0.09303,1.04729,0.72363,-0.11901,-2.37076,0.74485,-0.11517,-0.40698,-0.65644,0.35324,0.24409,0.62026,1739069501
-0.12870,-0.09317,1.04746,0.72362,-0.11899,-2.37073,0.74483,-0.11516,-0.40695,-0.65642,0.35325,0.24410,0.62027,1739069502
-0.12870,-0.09339,1.04769,0.72366,-0.11896,-2.37072,0.74482,-0.11515,-0.40689,-0.65640,0.35327,0.24412,0.62028,1739069502
-0.12870,-0.09370,1.04806,0.72363,-0.11882,-2.37070,0.74477,-0.11513,-0.40682,-0.65636,0.35328,0.24420,0.62028,1739069502
-0.12870,-0.09387,1.04821,0.72365,-0.11871,-2.37070,0.74477,-0.11512,-0.40676,-0.65634,0.35328,0.24424,0.62029,1739069502
-0.12874,-0.09392,1.04826,0.72366,-0.11852,-2.37074,0.74474,-0.11512,-0.40677,-0.65630,0.35329,0.24432,0.62029,1739069502
-0.12877,-0.09398,1.04836,0.72364,-0.11806,-2.37080,0.74468,-0.11507,-0.40681,-0.65622,0.35330,0.24454,0.62029,1739069503
-0.12882,-0.09405,1.04835,0.72367,-0.11703,-2.37075,0.74462,-0.11497,-0.40686,-0.65598,0.35331,0.24495,0.62037,1739069503
-0.12886,-0.09410,1.04840,0.72365,-0.11680,-2.37072,0.74459,-0.11497,-0.40687,-0.65592,0.35333,0.24504,0.62039,1739069503
-0.12891,-0.09415,1.04846,0.72365,-0.11638,-2.37073,0.74454,-0.11494,-0.40690,-0.65582,0.35335,0.24522,0.62041,1739069503
-0.12893,-0.09421,1.04851,0.72364,-0.11625,-2.37074,0.74453,-0.11494,-0.40689,-0.65580,0.35335,0.24528,0.62041,1739069503
-0.12895,-0.09426,1.04860,0.72366,-0.11620,-2.37070,0.74451,-0.11495,-0.40689,-0.65576,0.35338,0.24529,0.62043,1739069504
-0.12897,-0.09434,1.04869,0.72365,-0.11613,-2.37072,0.74449,-0.11495,-0.40688,-0.65575,0.35339,0.24533,0.62043,1739069504
-0.12899,-0.09443,1.04880,0.72367,-0.11612,-2.37078,0.74448,-0.11496,-0.40686,-0.65575,0.35339,0.24534,0.62041,1739069504
-0.12900,-0.09453,1.04893,0.72366,-0.11601,-2.37085,0.74445,-0.11495,-0.40685,-0.65575,0.35340,0.24541,0.62039,1739069504
-0.12901,-0.09460,1.04903,0.72366,-0.11594,-2.37081,0.74443,-0.11495,-0.40685,-0.65571,0.35341,0.24544,0.62040,1739069504
-0.12902,-0.09463,1.04911,0.72366,-0.11590,-2.37075,0.74440,-0.11495,-0.40685,-0.65568,0.35344,0.24546,0.62042,1739069505
-0.12904,-0.09469,1.04918,0.72366,-0.11587,-2.37074,0.74439,-0.11496,-0.40684,-0.65566,0.35345,0.24547,0.62042,1739069505
-0.12905,-0.09475,1.04927,0.72367,-0.11585,-2.37074,0.74437,-0.11496,-0.40684,-0.65565,0.35346,0.24549,0.62042,1739069505
-0.12908,-0.09479,1.04937,0.72365,-0.11580,-2.37073,0.74433,-0.11497,-0.40686,-0.65563,0.35349,0.24552,0.62042,1739069505
-0.12908,-0.09483,1.04945,0.72367,-0.11576,-2.37071,0.74431,-0.11497,-0.40686,-0.65560,0.35351,0.24554,0.62043,1739069505
-0.12910,-0.09485,1.04947,0.72365,-0.11574,-2.37074,0.74431,-0.11497,-0.40685,-0.65561,0.35350,0.24556,0.62042,1739069506
-0.12911,-0.09486,1.04955,0.72366,-0.11572,-2.37076,0.74427,-0.11498,-0.40689,-0.65559,0.35353,0.24559,0.62040,1739069506
-0.12913,-0.09487,1.04958,0.72369,-0.11566,-2.37078,0.74426,-0.11498,-0.40690,-0.65557,0.35354,0.24562,0.62041,1739069506
